,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
13,9398158,comment,9396409.0,9397451.0,0,0,qiqing,,,"TIL how long baby slings have been around.<p>&quot;Before the invention of the baby sling, dated by Dr Taylor to at least 2.2 million years ago, when human ancestor head size suddenly began to increase, physically mature infants were more likely to survive, because caring for slower-developing immature ones was difficult, uneconomic and often dangerous. Mothers holding their infants were more vulnerable to attack from predators or other humans than those using baby slings. They were also less able to perform other more economically productive tasks.<p>Most importantly, the invention of the baby sling artificially lengthened human gestation, said Dr Taylor.&quot;",1429325469.0
14,9398157,comment,9397320.0,9398098.0,0,0,dmgbrn,,,"Yes and no.  Ruby has Fibers, but they&",
15,9398155,comment,9397979.0,9398134.0,0,0,michaelochurch,,,Most business people don&,
16,9398153,comment,9395217.0,9395961.0,0,0,zaphar,,,I don&,
17,9398152,comment,9394176.0,9396385.0,0,0,markbnj,,,"I think what the amusing videos linked above show is that 1-5-6-4 is very common in certain styles of music, especially modern pop. But when you consider music in its entirety then I&",
18,9398151,comment,9397979.0,9397979.0,0,0,forrestthewoods,,,"I see nothing shocking or even interesting here. Yes, people who know each other communicate with one another?",1429325301.0
19,9398149,comment,9397320.0,9397965.0,0,0,harlowja,,,"IMHO the following are much more useful to read over:<p>* <a href=""https://review.openstack.org/",
20,9398148,comment,9396736.0,9396977.0,0,0,cbd1984,,,"> During the beta period you will be charged only for the Google Cloud Storage storage and network egress consumed by your Docker images.<p>Is there any guarantee the cost will be a linear function of those things? Quadratic? Quartic? Exponential?<p>Fine print, fine print everywhere.",1429325258.0
21,9398146,comment,9396861.0,9396861.0,0,0,markbnj,,,"I appreciate the idea of &quot;content-aware&quot; shuffling, but I wish the author had not stated that random shuffling &quot;lacks fairness and uniform distribution.&quot; If that is true then the shuffle isn&",
22,9398145,comment,9397877.0,9397877.0,0,0,dikaiosune,,,"The future suffers from apologizing for silly things. Self-censorship is good in many ways, but it gets perverted by everyone&",
23,9398144,comment,9397802.0,9398006.0,0,0,cbd1984,,,"> Something like Aspartame, at least in a subset of the population, induces headaches.<p>Possibly, probably not:<p>> Headaches are the most common symptom reported by consumers.[8] While one small review noted aspartame is likely one of many dietary triggers of migraines, in a list that includes &quot;cheese, chocolate, citrus fruits, hot dogs, monosodium glutamate, aspartame, fatty foods, ice cream, caffeine withdrawal, and alcoholic drinks, especially red wine and beer,&quot;[66] other reviews have noted conflicting studies about headaches[8][67] and still more reviews lack any evidence and references to support this claim.[38][41][65]<p>(Don&",
24,9398143,comment,9395352.0,9398069.0,0,0,ceejayoz,,,"> So ignore the activists, outside of publishing stuff to make your point.<p>That&",
25,9398140,comment,9397369.0,9397369.0,0,0,mariojv,,,I&,
26,9398138,comment,9395563.0,9397823.0,0,0,michaelochurch,,,I just finished a blog post on exactly the topic you&,
27,9398137,story,,,6,1,MrBingley,A Curated List of Amazingly Awesome Awesomeness,https://github.com/bayandin/awesome-awesomeness,,1429324869.0
28,9398135,comment,9394571.0,9394571.0,0,0,tzm,,,"> The next piece of news would come from me.<p>Although the article is fascinating, I don&",
29,9398134,comment,9397979.0,9398107.0,0,0,mickgardner,,,This is very normal and how most business works.,1429324789.0
30,9398133,comment,9374215.0,9378776.0,0,0,joeyspn,,,"Yes, jitsi for desktop and if you need mobile, csipsimple is a nice option",1429324778.0
31,9398132,comment,9393488.0,9396207.0,0,0,PeterWhittaker,,,"The Wrights also did considerable wind tunnel research on air foils until they got the right shape of wing. The exhibit at the Smithsonian taught me a lot, of which I remember only vague bits. It went something like this.<p>In the 19th C, some airflow work led to a constant, having a value of N; the Wrights used that constant for years, and their craft would not fly.<p>Eventually, having made every adjustment they could think to make, they began to question some of the expert work upon which they relied.<p>In the end, they built their own wind tunnel, ran many of the classic 19th C. experiments, and discovered that errors had been made, and that the constant in question had an actual value of 2N (might even have been 10N, it&",
32,9398131,comment,9396950.0,9398118.0,0,0,ori_b,,,"> <i>now idle performance have to be in addition.</i><p>Your idle time should be with all processes blocked in select()/poll()/epoll() and friends, and the CPU fully shut off with no code at all running.<p>If your CPU isn&",
33,9398130,comment,9396736.0,9397281.0,0,0,lern_too_spel,,,From what I know of Google&,
34,9398129,story,,,2,0,mikemajzoub,AXS Partner Summit Keynote (2014),http://www.scribd.com/doc/202195145/2014-AXS-Partner-Summit-Keynote,,1429324689.0
35,9398127,story,,,1,0,jdangu,FlashEK Strikes Again via Google's DoubleClick,https://blog.malwarebytes.org/malvertising-2/2015/04/flash-ek-strikes-again-via-googles-doubleclick/,,1429324655.0
36,9398126,comment,9397979.0,9397979.0,0,0,mml,,,A parochial old boys (and girls) club? You don&,
37,9398125,comment,9396950.0,9398062.0,0,0,asveikau,,,There is no such thing as a C calling convention. It isn&,
38,9398123,story,,,1,1,mrgalaxy,Pagedip is coming 5.15.15,https://pagedip.com,,1429324466.0
39,9398122,story,,,1,0,kmcb,Ask HN: Open Source approach to distributed repository,,"	Does anyone have thoughts on how to approach this applications? We may be willing to contribute monetarily to a good open source approach. Application: Repository for Sales Presentations, Catalogs, and Documents\nDocuments: PPT, PDF, Word (Can convert to PDF, but not ideal)<p>Platform: IPAD (Required) ; Android Tablet (Desired); OS X (Desired)<p><pre><code>     Requirements:</code></pre>\n1) Synchronization between server and remote copies for offline mobile presentation (2GB of files) 2) Permissions/Group structure for multiple groups and users.\n3) Ability to log document views on remote device then upload data to server<p>4) As much as possible open source (widely used platform) or low cost cloud storage.<p>5) Unviewed files highlighted.<p><pre><code>     Desired:</code></pre>\n1) Keyword Searchable 2) HTML5 Based\n3) The ability to create a sales presentation session and send download links to a customer.",1429324462.0
40,9398121,comment,9395217.0,9397420.0,0,0,zaphar,,,For the big guys it&,
41,9398120,story,,,1,0,dsr12,Chromium Blog: A QUIC update on Google’s experimental transport,http://blog.chromium.org/2015/04/a-quic-update-on-googles-experimental.html?m=1,,1429324391.0
42,9398119,story,,,2,0,dsr12,More Weight Doesn't Mean More Wait,http://www.filamentgroup.com/lab/weight-wait.html,,1429324323.0
43,9398118,comment,9396950.0,9397535.0,0,0,im3w1l,,,"One difference is that before only bursts needed to be super tight, now idle performance have to be in addition.\nMaybe his rule is still valid, but the two cases do seem a little bit different to me.<p>Previously it used to be about optimizing that innermost loop that was only a few instructions long so it went twice as fast. A small local change with inline assembly.<p>But idle behaviour involves architectural optimizations. Like pushing events instead of polling for them.",1429324323.0
44,9398117,story,,,1,0,biotechguy,"EggWhites, RhinoHorns and StemCells: IndieBio's Plan to Bioengineer a Better World",http://www.fastcoexist.com/3044581/egg-whites-rhino-horns-and-stem-cells-indiebios-plan-to-bioengineer-a-better-world?fb_ref=Default,,1429324323.0
45,9398116,comment,9396950.0,9397208.0,0,0,btown,,,"> Therefore we should design programming languages that on the surface look very unoptimized, but specify enough information that compilers can do a really good job. It sounds like no one knows what such a programming language would look like.<p>This entire post would be painfully familiar to anyone working with probabilistic programming. An intriguing overview of the state of the art was posted here a little while ago: <a href=""https://moalquraishi.wordpress.com/2015/03/29/the-state-of-probabilistic-programming/"" rel=""nofollow"">https://moalquraishi.wordpress.com/2015/03/29/the-state-of-p...</a><p>The task here (I&",
46,9398115,comment,9396116.0,9397346.0,0,0,lectrick,,,"I too read those guidelines in their entirety and there is nothing there at all about the poignant use of so-called &quot;swear words.&quot;<p>Also:<p><a href=""http://thefuckingweather.com/"" rel=""nofollow"">http://thefuckingweather.com/</a><p><a href=""http://www.whatthefuckshouldimakefordinner.com/"" rel=""nofollow"">http://www.whatthefuckshouldimakefordinner.com/</a><p>etc.",1429324295.0
47,9398114,comment,9395217.0,9397583.0,0,0,tracker1,,,While the call-me-maybe series is definitely informative... it&,
48,9398110,comment,9396950.0,9397646.0,0,0,sanxiyn,,,"As I understand, the point is precisely that optimizations are not a restricted class of algorithms, because you need entirely new optimization techniques for new domains.",1429324034.0
49,9398108,comment,9396694.0,9396929.0,0,0,grecy,,,"Canadian Snowboard Instructors call that &quot;Positive, to and try&quot;\ni.e.<p>That&",
50,9398107,comment,9397979.0,9397979.0,0,0,empressplay,,,It ain&,
51,9398106,story,,,6,0,randomwalker,Bitcoin is a game within a game,https://freedom-to-tinker.com/blog/randomwalker/bitcoin-is-a-game-within-a-game/,,1429323951.0
52,9398105,story,,,2,0,fredkelly,Press me: the buttons that lie to you,http://www.bbc.com/future/story/20150415-the-buttons-that-do-nothing,,1429323943.0
53,9398104,comment,9394553.0,9394553.0,0,0,jcpst,,,"This is very cool, I&",
54,9398103,story,,,2,0,MichaelAO,The Master and Margarita,https://en.wikipedia.org/wiki/The_Master_and_Margarita,,1429323918.0
55,9398102,comment,9397320.0,9398080.0,0,0,nas,,,"I forgot to mention that in my sibling comment but I agree, <i>because</i> 2.x is so stable is the main reason it is and will continue to be so popular.  You can&",
56,9398101,comment,9397320.0,9398080.0,0,0,stefantalpalaru,,,"> Perl 6 has had no releases<p><a href=""http://en.wikipedia.org/wiki/Rakudo_Perl_6"" rel=""nofollow"">http://en.wikipedia.org/wiki/Rakudo_Perl_6</a>",1429323809.0
57,9398100,comment,9391622.0,9397867.0,0,0,eli,,,"Sorry, I&",
58,9398098,comment,9397320.0,9397320.0,0,0,ksec,,,Off Topic: Does anyone know if there are anything similar for Ruby in the work?<p>P.S - Ruby&,
59,9398097,comment,9396116.0,9397035.0,0,0,lectrick,,,You know... I&,
60,9398095,comment,9396116.0,9396116.0,0,0,nullc,,,"I wonder if the name came from some version of this pithy one-liner:<p>To err is human, to really fuck things up requires a computer.",1429323608.0
61,9398094,comment,9395217.0,9397051.0,0,0,e2e4,,,Thats great news.  I love RethinkDB; but not having a Java driver made it a no-go for a couple of projects.,1429323587.0
62,9398093,comment,9395540.0,9395540.0,0,0,danschuller,,,Pandoc is great. I&,
63,9398090,comment,9396241.0,9396241.0,0,0,greggyb,,,"So, I found this very interesting to read.<p>I created an empty file, a la the original true, named truth and placed it at the beginning of my $PATH.<p><pre><code>    $ time truth\n    \n    real 0m0.002s\n    user 0m0.000s\n    sys  0m0.003s\n</code></pre>\nI then realized that since true is a builtin, I&",
64,9398089,comment,9397369.0,9398030.0,0,0,beefsack,,,I don&,
65,9398088,comment,9395217.0,9397743.0,0,0,jfroma,,,"Which is also my point, both mongodb and rethinkdb has the same feature in this regards but different defaults. Does that makes one worse than the other one?",1429323168.0
66,9398087,comment,9394571.0,9394571.0,0,0,marincounty,,,&quot;His health was failing; he had been told that he suffered from a heart aneurism. His response: “Let it burst.”<p>I will always remember that quote.,1429323157.0
67,9398086,comment,9397320.0,9398003.0,0,0,nas,,,"Open source developers work on what they like to do.  Guido was the primary developer of asyncio, funded by dropbox, as I understand.  The asyncio library depends on some Python 3 features that other developers have implemented.  I believe there is some kind of 2.7 backport of asyncio.  No one is stopping development but the core Python team is not interested in releasing new versions of the 2.x line.<p>The gap has been getting smaller.  Python 3.5 will include %-style formatting for byte strings.  I helped implement that feature since I feel it will make porting code easier (plus it makes some programming tasks, like network protocols, easier).  The strict handling of bytes/unicode is what really trips up people from porting and there is just no good way to further smooth that path, IMHO.<p>I feel the upgrade path has been handled badly.  People were wildly optimistic about how fast people could port code and much more effort should have been spent on making the transition easier.  A little too much purity instead of practicality.  For example, u&",
68,9398085,comment,9395217.0,9396452.0,0,0,natebrennand,,,There&,
69,9398084,comment,9393884.0,9398038.0,0,0,el_duderino,,,I honestly can&,
70,9398083,comment,9393884.0,9397750.0,0,0,rgbrenner,,,"hn was never built to be reliable, and has always had reliability issues.. it used to (still is?) run from a single server.",1429322973.0
71,9398082,comment,9396694.0,9397754.0,0,0,JoeAltmaier,,,I&,
72,9398081,comment,9394341.0,9394341.0,0,0,ralfd,,,"<a href=""http://time.com/3826420/bob-iger-star-wars-sphero/"" rel=""nofollow"">http://time.com/3826420/bob-iger-star-wars-sphero/</a>\n<a href=""http://www.gosphero.com"" rel=""nofollow"">http://www.gosphero.com</a><p>It is Sphero, a startup making toys with flywheels. For example a spherical ball-thingy (sphero) you can move/control with your smartphone.",1429322886.0
