,keyword,dbpedia_score
5406,michael,0.5714285714
5407,bollig,0.0
5408,jnana,1.0
5409,mudra,0.7777777778
5410,mnc,1.0
5411,horn,1.0
5412,hunt,0.2857142857
5413,jane,0.5714285714
5414,waist,0.5
5415,lcm,0.5
5416,savannah,0.25
5417,best_seller,0.4
5418,silt,0.6666666667
5419,mahanavami,1.0
5420,north_western,1.0
5421,namibian,0.8
5422,kandi,0.0
5423,hundredth,1.0
5424,vena_cava,0.0
5425,breast,1.0
5426,shyok,0.0
5427,orchard,1.0
5428,patna,1.0
5429,magician,1.0
5430,main_switch,0.0
5431,fire_station,1.0
5432,pukka,0.0
5433,blood_stain,1.0
5434,meena_menon,0.1666666667
5435,neera,0.0
5436,adarkar,1.0
5437,rammohun_roy,0.5454545455
5438,jatropha,0.6666666667
5439,e_v,0.6666666667
5440,v_ramaswami,0.0
5441,naicker,1.0
5442,camillo_golgi,0.3333333333
5443,malnourish,1.0
5444,album,1.0
5445,almanac,1.0
5446,member_of_parliament,1.0
5447,methi,0.625
5448,troop,1.0
5449,kala_azar,0.0
5450,offens,1.0
5451,meal,1.0
5452,lebanon,0.5263157895
5453,durgabai_deshmukh,0.75
5454,testi,0.625
5455,visakhapatnam,0.1111111111
5456,mentor,1.0
5457,settler,1.0
5458,tray,1.0
5459,seth_hukumchand,0.8
5460,sell,0.6
5461,di,0.3333333333
5462,capac,0.25
5463,phlegm,0.5
5464,agro,1.0
5465,kottayam,0.0
5466,terai,0.6666666667
5467,auditorium,1.0
5468,julaha,0.6666666667
5469,van_gujjar,0.6
5470,thallophyta,0.5
5471,mica,0.3333333333
5472,eyes,1.0
5473,cricket_field,0.0
5474,major_river,0.5
5475,leon,0.5
5476,tendu,0.6666666667
5477,pedlar,0.6
5478,lamp,0.5
5479,money_power,1.0
5480,naga,0.6
5481,chore,0.3333333333
5482,aurangzeb,0.2
5483,first_rate,1.0
5484,birth_rate,0.8333333333
5485,lumen,0.5
5486,marsilea,0.3333333333
5487,pasteur,0.2903225806
5488,intelligentsia,0.8
5489,annelida,0.0
5490,mongol,1.0
5491,demokratia,1.0
5492,ghetto,1.0
5493,kansa,0.8
5494,burdwan,0.0
5495,anarta,1.0
5496,karakoram,0.1428571429
5497,now,0.0
5498,pick,1.0
5499,bollywood,1.0
5500,madhya_pradesh,0.6666666667
5501,iron__ore,0.3333333333
5502,garibi,1.0
5503,garibi_hatao,0.8333333333
5504,green_leaf,1.0
5505,calcutta_club,0.25
5506,civilian,1.0
5507,kaun,0.5714285714
5508,warn,1.0
5509,scum,0.2
5510,great_bath,0.8
5511,amber,0.75
5512,bhim,1.0
5513,saheb,0.9
5514,bar_diagram,1.0
5515,quotient,0.5
5516,jyotirao_phule,0.3333333333
5517,school_teacher,1.0
5518,yog,0.5
5519,vajji,1.0
5520,rice_mill,1.0
5521,warren,0.3333333333
5522,ncb,0.5714285714
5523,ill,0.8571428571
5524,sand,1.0
5525,colonist,1.0
5526,thinker,1.0
5527,bake,1.0
5528,thursday,0.1111111111
5529,kolkata,0.5
5530,kolkata_port,1.0
5531,nsa,0.625
5532,ruler,1.0
5533,cargil,0.3571428571
5534,clot,0.0
5535,chessboard,0.0
5536,garnier,0.3
5537,pigment,1.0
5538,akbar_nama,1.0
5539,speak,1.0
5540,multi_racial,0.5
5541,side_mirror,0.3333333333
5542,tunisia,0.5714285714
5543,sen,0.5
5544,tick,0.0
5545,shiv_sena,0.7
5546,cheetal,0.6666666667
5547,bohr,0.2972972973
5548,cassiopeia,1.0
5549,dorabji_tata,0.4166666667
5550,ronald_ross,0.5909090909
5551,pelt,0.5
5552,civil_right,1.0
5553,right_act,0.5
5554,geneti,0.0
5555,benefit,1.0
5556,state_level,1.0
5557,deep,0.0
5558,baoli,0.875
5559,disk,0.4285714286
5560,bao_dai,1.0
5561,exploit,1.0
5562,flatten,0.0
5563,curlew,0.0
5564,lifeguard,1.0
5565,mangifera_indica,0.8
5566,fuse,0.3333333333
5567,rear_end,0.0
5568,dead,1.0
5569,oliv,0.6666666667
5570,pump,0.5
5571,great_king,0.6
5572,napalm,1.0
5573,ernst_hiemer,0.2
5574,tumbler,0.0
5575,dyspepsia,1.0
5576,meteoroid,1.0
5577,pallava,1.0
5578,chausa,1.0
5579,mauryan,0.9090909091
5580,balthazar,1.0
5581,rowlatt_satyagraha,1.0
5582,pandita,0.5
5583,ma,0.0
5584,taiga,0.8333333333
5585,cong,0.0
5586,dang,0.75
5587,herdsman,0.0
5588,kumhar,0.5294117647
5589,accident,1.0
5590,rabbit,0.4
5591,autorickshaw,0.25
5592,constant_term,1.0
5593,boni,0.6666666667
5594,march,0.0
5595,ek,0.0
5596,inner,0.5
5597,influenza,0.2
5598,hip,0.0
5599,stork,0.3333333333
5600,hamburg,0.6875
5601,radial,0.2
5602,punjab,0.6
5603,siriu,0.0
5604,maiz,0.625
5605,metternich,0.5294117647
5606,truth,0.9166666667
5607,chlorin,0.25
5608,cross_train,0.6666666667
5609,law_of_inertia,0.875
5610,morri,1.0
5611,cecil,0.6666666667
5612,rhode,0.0
5613,kanyakumari,0.5
5614,parmanu,0.3333333333
5615,benara,1.0
5616,madhuri,1.0
5617,mendeléev,0.3181818182
5618,green_belt_movement,0.6666666667
5619,lunch_time,1.0
5620,slope,0.0
5621,chhattishgarh,0.6666666667
5622,lunch,1.0
5623,devadasi,0.5
5624,inhabit,0.0
5625,abad,1.0
5626,world_bank,0.8571428571
5627,capsul,0.0
5628,shiva,0.2222222222
5629,forest_dweller,0.75
5630,terra,0.5714285714
5631,ursa_major,1.0
5632,dust,0.3333333333
5633,cave_in,1.0
5634,gut,1.0
5635,bishnoi,1.0
5636,shikast,1.0
5637,chloric,0.0
5638,organ_system,0.0
5639,umar,0.625
5640,shaikh,1.0
5641,vitamin_b_complex,0.0
5642,joule’_heat,0.5
5643,st__petersburg,0.3333333333
5644,subha,0.5
5645,chandra,0.8
5646,chateau,1.0
5647,johann,0.5833333333
5648,herder,0.65
5649,soil_loss,0.8333333333
5650,favour,0.4
5651,jahan,0.625
5652,grape,0.6666666667
5653,kosi,1.0
5654,ammonia,0.375
5655,diwakar,1.0
5656,music,1.0
5657,otto_von_bismarck,0.6296296296
5658,sexual_contact,1.0
5659,back_spin,1.0
5660,teen_age,1.0
5661,trade_unionist,1.0
5662,allahabad,0.2857142857
5663,gurkha,0.6
5664,junk,1.0
5665,neptun,0.0
5666,protozoan,0.5
5667,emit,0.5
5668,nile,0.0909090909
5669,warrior,0.6666666667
5670,ingest,0.5
5671,ghatam,0.25
5672,kepler,0.5384615385
5673,tune,1.0
5674,fork,1.0
5675,rotor,0.5
5676,tak,0.0
5677,lekin,0.7142857143
5678,will,1.0
5679,thorn,0.5
5680,hexagon,0.0
5681,gazeta,0.5
5682,bay_of_bengal,0.5
5683,fish_eye,1.0
5684,back,0.0
5685,scar,1.0
5686,dinner,1.0
5687,courtier,1.0
5688,duar,1.0
5689,border,1.0
5690,swaraj,1.0
5691,landlord,1.0
5692,glori,0.0
5693,alkali,0.0
5694,ballad,1.0
5695,blub,0.0909090909
5696,noamundi,0.5
5697,afghanistan,0.7222222222
5698,khilafat,0.8571428571
5699,fake,0.6666666667
5700,feed,1.0
5701,silica,0.1666666667
5702,rainforest,1.0
5703,godavari_delta,0.625
5704,hertz,0.0
5705,tilt,0.0
5706,author,1.0
5707,hardwood,1.0
5708,artisan,1.0
5709,outwork,1.0
5710,pattali_makkal_katchi,0.3333333333
5711,dare,0.8571428571
5712,kake,0.0
5713,stop,1.0
5714,land_to_the_tiller,1.0
5715,soft,0.0
5716,white_blood_cell,0.0
5717,five_kingdom,1.0
5718,graft,1.0
5719,neel,0.3333333333
5720,dandi_march,0.9
5721,anod,1.0
5722,appel,0.6923076923
5723,number_9,1.0
5724,communist_rule,1.0
5725,castor,0.0
5726,saffron,0.4444444444
5727,tawa_reservoir,0.25
5728,envi,0.5
5729,joseph_conrad,0.4736842105
5730,tirthankara,0.0
5731,sanchi,0.2
5732,gorgon,0.6666666667
5733,atla,1.0
5734,marwari,0.25
5735,jean,1.0
5736,baptist,0.5
5737,labat,0.2
5738,pillow,1.0
5739,lamp_post,0.8
5740,waltr,1.0
5741,light_colour,0.5
5742,laps,0.0
5743,dorsal,0.0
5744,hcl,0.4285714286
5745,pool,0.6666666667
5746,derozio,0.7142857143
5747,booth,0.5
5748,munda,1.0
5749,sulphur_acid,0.3636363636
5750,pelican,0.4444444444
5751,vetti,0.5
5752,bombay_duck,0.3333333333
5753,gmail,0.8
5754,clay_pipe,1.0
5755,sewer,1.0
5756,silic,0.0
5757,red_blood_cell,0.25
5758,panipat,1.0
5759,ramakrishna_paramhansa,0.3076923077
5760,chhandogya_upanishad,1.0
5761,breast_size,1.0
5762,leh,0.375
5763,world_trade,1.0
5764,rennel,0.3333333333
5765,toaster,0.5
5766,karl,0.7317073171
5767,kaspar,1.0
5768,fritz,1.0
5769,kanda,0.6666666667
5770,coal_unit,0.0
5771,anna_dmk,0.4
5772,ajit_singh,1.0
5773,smart,0.1666666667
5774,chart,0.5
5775,nationalist_movement,1.0
5776,strand,0.25
5777,boil_point,0.0
5778,ac_milan,0.0
5779,iron_pillar,0.8571428571
5780,kathmandu,0.5
5781,silti,0.0
5782,ardha_jya,0.8
5783,domain,1.0
5784,chalukya,0.75
5785,rabi,0.6666666667
5786,solar_system,0.75
5787,semal,0.5
5788,satyagrahi,0.8333333333
5789,rucksack,0.8
5790,dune,0.8
5791,umbrella,1.0
5792,u_s_a,1.0
5793,a_chang,0.0
5794,alfa,0.0
5795,fabric,0.0
5796,eugen,0.5
5797,delacroix,0.5
5798,turnout,1.0
5799,tonga,0.6923076923
5800,tonga_island,0.0
5801,asteria,1.0
5802,kargil,0.0
5803,trypanosoma,1.0
5804,childhood,1.0
5805,quadrant,1.0
5806,project_tiger,0.6
5807,channel,0.6666666667
5808,cree,1.0
5809,role_model,1.0
5810,circular_motion,0.6666666667
5811,thunderstorm,0.8333333333
5812,dock_plant,0.0
5813,patua,1.0
5814,kaveripattinam,0.4
5815,bath,1.0
5816,mughal_period,0.625
5817,spanish,0.9310344828
5818,anti_viral,0.5
5819,tast,1.0
5820,daal,0.2727272727
5821,hydrogen_bomb,0.75
5822,tin,0.0
5823,charm,0.0
5824,cinchona,0.4285714286
5825,cinchona_tree,0.4285714286
5826,area_formula,0.0
5827,sensat,1.0
5828,mid_brain,0.0
5829,maloca,1.0
5830,bennur,0.0
5831,babool,1.0
5832,timurid,0.7857142857
5833,peacock,0.25
5834,shavasana,1.0
5835,ration_card,0.8333333333
5836,mahmud,0.5714285714
5837,raymond_unwin,0.2857142857
5838,nimbalkar,1.0
5839,expel,1.0
5840,bahut,1.0
5841,shoulder,0.0
5842,help,0.0454545455
5843,burden,1.0
5844,canton,0.2
5845,sonor,0.3333333333
5846,kavya,1.0
5847,nicobar,0.6923076923
5848,lamina,0.8
5849,stirrer,1.0
5850,flood_control,1.0
5851,date_of_birth,1.0
5852,ethanol,0.3571428571
5853,tuna,0.8333333333
5854,daniel_arap_moi,0.5
5855,chair,0.75
5856,jump,1.0
5857,aryabhatta,0.5714285714
5858,tower,1.0
5859,sahara,0.875
5860,spot,0.8
5861,black_and_white,1.0
5862,woodcut,1.0
5863,orthodox_church,0.5555555556
5864,burj,1.0
5865,koel,0.0
5866,blais,0.3333333333
5867,pascal,0.3333333333
5868,vellala,0.0
5869,peculiar,1.0
5870,aerosol_spray,0.0
5871,students,1.0
5872,back_arch,1.0
5873,naib,1.0
5874,sanyasi,0.6
5875,dr_rajendra_prasad,0.6
5876,titash_ekti_nadir_naam,0.6
5877,sixteenth,1.0
5878,al_biruni,1.0
5879,yogic,0.7
5880,mansabdar,1.0
5881,taluqdar,1.0
5882,amla,0.6
5883,erupt,0.5
5884,asphalt,0.6666666667
5885,herbert_spencer,0.7391304348
5886,extinct,0.7142857143
5887,cinema,0.5
5888,ml,0.5
5889,vanga,0.3333333333
5890,anti_imperialist,1.0
5891,fisherfolk,1.0
5892,compress,0.0
5893,cng,0.0
5894,chero,0.5
5895,civil_court,1.0
5896,delta,1.0
5897,vertebr,0.0
5898,limongi,1.0
5899,rebuild,1.0
5900,goa,0.8333333333
5901,peshwa,0.75
5902,baji_rao_ii,0.7142857143
5903,hindu_mahila_vidyalaya,0.25
5904,icc,0.2
5905,chancellorship,0.8
5906,coastal_plain,1.0
5907,wasteland,1.0
5908,static,0.2727272727
5909,betwa,0.0
5910,kayastha,0.6363636364
5911,cite,1.0
5912,kotijya,0.8
5913,short_film,0.5
5914,north_india,1.0
5915,narmada_valley,0.6
5916,lok_dal,0.5
5917,palur,0.0
5918,shamsuddin_iltutmish,0.6666666667
5919,separ,0.5
5920,ghiyasuddin_balban,0.3333333333
5921,balban,0.3333333333
5922,bengali,0.6666666667
5923,prophet,1.0
5924,moham,1.0
5925,burst,0.0
5926,abidjan,0.25
5927,squirrel,0.0
5928,dedic,1.0
5929,lakshadweep,0.5
5930,tier,0.3333333333
5931,drunken,1.0
5932,shopkeep,1.0
5933,lassi,0.2222222222
5934,kusinara,0.8333333333
5935,rais,1.0
5936,maida,0.0
5937,fix_nitrogen,0.25
5938,raja_man_singh,0.7
5939,slip,0.75
5940,fresh_air,0.625
5941,solar_cell,0.6666666667
5942,audio_cd,0.6
5943,bhor,0.0
5944,fluid,0.3333333333
5945,sutlej,0.4545454545
5946,crimson,0.8
5947,sundarban,0.75
5948,ghazipur,0.0
5949,ghazipur_district,0.0
5950,ferri,0.5
5951,appendix,1.0
5952,bhujangasana,1.0
5953,parapodium,0.0
5954,ice_sheet,1.0
5955,nana,0.6923076923
5956,stalk,0.0
5957,catholic,0.3333333333
5958,jaisi,1.0
5959,phloem,0.6666666667
5960,fair_price,0.8
5961,acryl,0.0
5962,black_belt,0.5
5963,kalbadevi,0.0
5964,kaliya,0.6666666667
5965,blow,0.25
5966,right_to_vote,1.0
5967,hydrogen_atom,0.0
5968,reed,1.0
5969,pulao,0.6296296296
5970,cochlea,1.0
5971,tidal,1.0
5972,tb,0.25
5973,pushkar,0.5
5974,hot_spot,0.2307692308
5975,ell,0.75
5976,seed_drill,1.0
5977,noida,0.3333333333
5978,flower_bed,0.6666666667
5979,coconut_tree,1.0
5980,lagoon,1.0
5981,menshevik,1.0
5982,dogri,0.5
5983,dna,0.0
5984,sudentenland,0.8333333333
5985,pale_face,0.8461538462
5986,abus,0.3333333333
5987,potter,0.3333333333
5988,vision,0.5
5989,lothal,0.8571428571
5990,publicist,0.8
5991,kirtan,1.0
5992,badshah,1.0
5993,sunset,0.5
5994,zanu_pf,1.0
5995,empower,1.0
5996,craftsman,1.0
5997,balkan,0.2
5998,puppet,1.0
5999,historian,0.5
6000,fact,0.5
6001,bairam_khan,0.5
6002,embryo,1.0
6003,lanthanoid,0.0
6004,antacid,0.0
6005,tomb_of_humayun,0.6363636364
6006,balochi,0.5555555556
6007,hogu,0.6666666667
6008,divers,0.3333333333
6009,defeat,1.0
6010,cube,0.0
6011,net,0.8
6012,sakya,1.0
6013,red_cap,0.8
6014,interior_point,0.0
6015,cfl,0.4
6016,footprint,0.5
6017,time_out,0.0
6018,black_town,0.0
6019,heater,0.4
6020,pole_star,1.0
6021,bodh_gaya,0.4285714286
6022,listen,1.0
6023,testosteron,0.25
6024,earth’_crust,1.0
6025,music_note,0.0
6026,speed_of_sound,0.4
6027,tibet,0.5
6028,thing,0.4705882353
6029,south_east,0.5
6030,brazil,0.75
6031,kabaddi,0.7142857143
6032,spinal,0.0
6033,sanction,1.0
6034,morocco,0.4666666667
6035,zig_zag,1.0
6036,manner,1.0
6037,jagdishpur,0.5
6038,free_play,0.3333333333
6039,parrot,0.0
6040,bhikkhu,0.6666666667
6041,nuremberg_law,0.8181818182
6042,nobel_prize,0.5
6043,satyashodhak_samaj,1.0
6044,holothuria,0.0
6045,drought,0.8333333333
6046,rupnarainpur,0.0
6047,expect,0.5
6048,paperwork,1.0
6049,endotherm,1.0
6050,convex,0.6666666667
6051,neolith,0.5
6052,tea_stall,1.0
6053,stall,1.0
6054,siberia,1.0
6055,myopia,0.25
6056,pigeon,0.7777777778
6057,aziz,0.2173913043
6058,ellora,0.7368421053
6059,virtual,0.8
6060,thresh,1.0
6061,first_aid_box,1.0
6062,nail,1.0
6063,indian_express,0.0
6064,brundtland,0.2857142857
6065,sobibor,1.0
6066,comet,1.0
6067,version,0.75
6068,rape,1.0
6069,caudal_fin,0.5
6070,pec,0.25
6071,hostel,1.0
6072,tap_root,0.0
6073,monet,0.2727272727
6074,stump,0.3333333333
6075,flagellum,0.5
6076,bolshevik,1.0
6077,pass,1.0
6078,sena_ii,0.5
6079,solid_sphere,0.25
6080,shankara,0.5
6081,bundi,0.0
6082,public_place,1.0
6083,peter_norman,0.2
6084,bp,0.4736842105
6085,review,1.0
6086,bell_tower,1.0
6087,music_instrument,1.0
6088,perfect,1.0
6089,aftermath,0.0
6090,kamran,0.4
6091,third_law_of_motion,0.875
6092,mehendi,0.8
6093,cube_number,0.6
6094,great_britain,0.0
6095,salt_satyagraha,0.9
6096,trillion,1.0
6097,gangadhar,1.0
6098,bhattacharya,0.2307692308
6099,binocular,1.0
6100,overhead,0.25
6101,kilowatt,0.0
6102,bhadra,1.0
6103,violet,0.5
6104,irish_republican,0.75
6105,republican,0.75
6106,pest,0.0
6107,effluent,1.0
6108,satakarni,1.0
6109,cereal,0.5
6110,gupta,1.0
6111,kartarpur,0.0
6112,andhra_pradesh,0.75
6113,asom_gana_parishad,0.6
6114,poland,0.75
6115,turn_off,0.5
6116,gram_panchayat,1.0
6117,plastic_bag,0.25
6118,sydney,0.3
6119,sydney_australia,0.3
6120,flip_turn,1.0
6121,membership,0.75
6122,holocaust,0.9473684211
6123,fourth_power,0.5
6124,aama,0.5
6125,perfect_cube,0.6
6126,zari,0.6666666667
6127,hook,1.0
6128,outdoor,1.0
6129,hammer,0.6666666667
6130,burial,1.0
6131,franci,0.8333333333
6132,coppola,0.2727272727
6133,nuclear_power_plant,0.6666666667
6134,mgnrega,1.0
6135,stamp,0.8571428571
6136,oral,0.6666666667
6137,bryophyllum,1.0
6138,red_fort,0.8666666667
6139,red_fort_delhi,0.8666666667
6140,block_print,0.875
6141,katori,0.0
6142,motor_area,0.6666666667
6143,indigo,0.5
6144,sultan_muhammad_mirza,0.5
6145,indonesia,0.8
6146,vector,0.2
6147,ibex,0.75
6148,sheet,0.0
6149,sarasvati,0.75
6150,authoritarian,1.0
6151,metro,0.25
6152,harmonium,0.0
6153,clean’_fuel,0.5555555556
6154,rout,1.0
6155,fare,1.0
6156,test_tube,0.0
6157,muga,0.0
6158,mekhala,0.5
6159,chador,0.3333333333
6160,peterson,0.0
6161,majesti,0.0
6162,big_dipper,0.5
6163,subhash,1.0
6164,kumar,0.1111111111
6165,salt_march,0.9
6166,lie,0.3333333333
6167,lie_down,1.0
6168,down,0.0
6169,nake,0.375
6170,pastureland,1.0
6171,cnidaria,0.5
6172,input,0.0
6173,ballard,0.0
6174,harmoni,1.0
6175,brinjal,0.8333333333
6176,blue_black,0.0
6177,weather_report,0.0
6178,spongi,0.0
6179,cream,0.1764705882
6180,dargah,1.0
6181,uproot,0.0
6182,bethlehem,0.8
6183,ajanta_cave,0.6875
6184,grimms,0.7272727273
6185,tale,1.0
6186,onam,1.0
6187,satyendra_nath_bose,0.5909090909
6188,giant_wheel,0.5
6189,basil,0.5
6190,sonipat,0.0
6191,dastan,0.75
6192,word,1.0
6193,w_g__grace,0.2592592593
6194,h__t,1.0
6195,colebrook,0.5
6196,ford,0.2
6197,monsieur,0.8571428571
6198,main,0.0
6199,dust_bowl,0.625
6200,aorta,0.0
6201,marshal,0.6666666667
6202,chait,0.0
6203,wind_speed,0.5
6204,harish,0.0
6205,nigam,0.44
6206,queue,0.5
6207,middleman,0.25
6208,g__d__birla,0.8181818182
6209,herb,0.1666666667
6210,interdepend,1.0
6211,hail,0.6666666667
6212,remedi,0.0
6213,inc,0.5
6214,mahadji_sindhia,0.3333333333
6215,hoang_ti,0.3333333333
6216,anabaena,0.0
6217,upla,0.0
6218,high_speed,0.6666666667
6219,shellfish,1.0
6220,youth,1.0
6221,tribal,0.6666666667
6222,silver_coin,1.0
6223,ac,1.0
6224,sikhism,0.6
6225,pork,0.6666666667
6226,banyan,0.8
6227,banyan_tree,0.8
6228,businessmen,0.0
6229,nagaland,0.8
6230,uttarakhand_kranti_dal,0.75
6231,indo_european,0.75
6232,headman,1.0
6233,englishman,0.4285714286
6234,patan,0.3333333333
6235,reduct,0.25
6236,hiranya,0.0
6237,farrukh_siyar,0.5
6238,siyar,0.0
6239,fight,0.0
6240,backward_class,1.0
6241,unwant,0.0
6242,prime_factor,1.0
6243,vallam,0.0
6244,andrew_yule,0.0
6245,jardin,0.0
6246,skinner,0.4545454545
6247,claim,1.0
6248,flour_mill,1.0
6249,pendulum_clock,0.6
6250,vladivostok,0.5555555556
6251,ovum,1.0
6252,mcc,0.2307692308
6253,ko,0.0
6254,amir,0.9411764706
6255,spartacist,0.3333333333
6256,kuar,0.2
6257,eye,1.0
6258,flicker,0.6
6259,caribbean,0.0
6260,redox_reaction,0.0
6261,assam_movement,1.0
6262,richard_westmacott,0.2857142857
6263,pan,0.7142857143
6264,flag,1.0
6265,maharani,1.0
6266,all_india_trinamool_congress,0.5
6267,ltd,0.0
6268,sprout,1.0
6269,ideal,1.0
6270,percent,0.0
6271,aaba,0.0
6272,platform,0.6666666667
6273,inamgaon,0.5
6274,adolf_hitler,0.5416666667
6275,socio,0.6666666667
6276,plural,1.0
6277,date,1.0
6278,alpaca,0.625
6279,gajar,0.0
6280,gha,0.0
6281,food_group,1.0
6282,xi,1.0
6283,ramalingam,0.3333333333
6284,lumber,1.0
6285,twist,1.0
6286,stack,0.5
6287,bu,0.2222222222
6288,taj_mahal,0.625
6289,heart,0.0
6290,shadow,1.0
6291,sardar_sarovar_dam,0.5
6292,indian_plate,0.5
6293,inherit,0.6666666667
6294,ryot,1.0
6295,rai,0.3333333333
6296,behar,0.5
6297,mausam,0.5
6298,nirmal,0.0
6299,gram,0.3333333333
6300,wallonia,1.0
6301,srinagar,0.5
6302,s_d,0.0
6303,vidyalankar,1.0
6304,ex,0.2222222222
6305,soviet_union,0.7692307692
6306,cantor,1.0
6307,pack,0.75
6308,cordless_phone,0.6666666667
6309,phule,0.0
6310,goan,0.8333333333
6311,acinonyx,0.0
6312,jabala,0.6666666667
6313,maid,1.0
6314,citizen,1.0
6315,upward,1.0
6316,flash,0.6875
6317,vodka,0.4
6318,symptom,0.5
6319,south_china,1.0
6320,fusen,0.25
6321,kiang,0.5
6322,fakir,1.0
6323,mohon,0.0
6324,senapati,0.6
6325,blade,1.0
6326,cobra,1.0
6327,anvil,1.0
6328,footbal,0.75
6329,zat,1.0
6330,bell,1.0
6331,astronaut,0.5
6332,coke,0.2857142857
6333,nguyen,1.0
6334,thi,0.5555555556
6335,xuan,1.0
6336,m_c_c,0.0
6337,mahua,0.5
6338,bassia_latifolia,0.5
6339,convex_mirror,1.0
6340,hockey_stick,0.0
6341,bar_chart,1.0
6342,rajhara,0.0
6343,social_rank,0.8
6344,local_fair,1.0
6345,oppressor,0.3333333333
6346,workers,0.4
6347,jallianwalla_bagh,0.9333333333
6348,knee,0.0
6349,lord,0.8571428571
6350,hast,1.0
6351,diet,0.5
6352,international,0.0
6353,honda,0.1
6354,chieftain,1.0
6355,sardar,0.9230769231
6356,baisakh,1.0
6357,c_e,0.5
6358,iti,1.0
6359,crow,1.0
6360,rise_hill,0.3333333333
6361,dhaba,0.5
6362,orang,0.0
6363,kashmiri,0.7777777778
6364,ananga,0.5
6365,pala,0.9
6366,metron,0.0
6367,geodes,0.0
6368,dome,0.75
6369,postal,0.4285714286
6370,item,0.25
6371,java,0.0
6372,baghdad,0.5454545455
6373,monera,0.5
6374,ravi,0.4545454545
6375,sinha,1.0
6376,guilt,1.0
6377,hallucinogen,0.0
6378,atheist,0.8333333333
6379,bidi,1.0
6380,jean_paul_marat,0.5882352941
6381,bharatiya,1.0
6382,jansangh,0.5
6383,drink_water,1.0
6384,beat,0.3333333333
6385,borrow,0.2
6386,heroin,0.3571428571
6387,mescalin,0.2222222222
6388,yuko,0.6666666667
6389,fur,0.5
6390,liberti,0.6666666667
6391,sodium_ion,0.0
6392,dhara,0.5
6393,father,0.6666666667
6394,ivan,0.8928571429
6395,hub,0.0
6396,polybag,0.25
6397,fish_boat,0.0
6398,cement,0.6666666667
6399,bharata,0.0
6400,south_west,0.5
6401,west_australia,0.5
6402,pilgrim,1.0
6403,append,1.0
6404,yellow_card,0.5
6405,monk,1.0
6406,devanagari,1.0
6407,sufi,0.8
6408,jai_singh,0.6
6409,jaipur,1.0
6410,haat,1.0
6411,maharashtrawadi_gomantak,0.5
6412,tough,0.0
6413,waterloo,0.8461538462
6414,sit,1.0
6415,aravali,0.5454545455
6416,monument,1.0
6417,robert_clive,1.0
6418,kumbhaka,1.0
6419,portugues,0.8571428571
6420,chaddar,0.8333333333
6421,albania,0.6363636364
6422,brahmani,1.0
6423,salem,0.3333333333
6424,desert_oak,0.375
6425,prosper,0.3333333333
6426,daulatram,0.4
6427,high_school,0.75
6428,curd,0.3333333333
6429,sindhia,1.0
6430,gurla_mandhata,1.0
6431,good_german,0.7777777778
6432,victor_emmanuel_ii,0.5384615385
6433,jali,0.8333333333
6434,marat,0.5882352941
6435,basavanna,0.5454545455
6436,deewar,0.3333333333
6437,kinship,1.0
6438,patern,0.8571428571
6439,gorakhpur,0.0
6440,vascular,0.0
6441,trinket,1.0
6442,coastal_landform,1.0
6443,epic,1.0
6444,realiti,0.0
6445,menocchio,0.7142857143
6446,metropolitan,0.4444444444
6447,infinit,1.0
6448,mani,0.5
6449,caustic_soda,0.4444444444
6450,denni,0.0
6451,lille,0.0
6452,hugli_river,0.4
6453,code_of_manu,1.0
6454,sun_yat_sen,0.4333333333
6455,freight_car,0.0
6456,plough,1.0
6457,if,0.5
6458,victori,0.25
6459,enthusiasm,1.0
6460,inter_war,0.8571428571
6461,ganapavaram,1.0
6462,friend,1.0
6463,raw_data,1.0
6464,anita,1.0
6465,rampal,1.0
6466,moong,0.25
6467,womb,1.0
6468,turgid,0.0
6469,phut,1.0
6470,conqueror,0.2727272727
6471,cambium,1.0
6472,vrindavan,0.6666666667
6473,sight,0.8
6474,charivari,1.0
6475,dharan,0.0
6476,holist,0.875
6477,leaf_litter,0.7142857143
6478,jowai,0.25
6479,rathor,0.4285714286
6480,nahi,0.125
6481,anga,0.75
6482,thorium,0.1666666667
6483,beef,1.0
6484,east_antarctica,1.0
6485,chota_nagpur_plateau,1.0
6486,poster,1.0
6487,kwame_nkrumah,0.3548387097
6488,pastoralist,0.75
6489,marfa,0.2
6490,vasileva,1.0
6491,bankim_chandra_chattopadhyay,0.2857142857
6492,toler,0.0909090909
6493,starfish,0.3333333333
6494,galley,0.6
6495,xenophobia,1.0
6496,edwin_aldrin,0.4358974359
6497,chinook,0.4
6498,tendril,1.0
6499,sarkar,0.5
6500,sirhind,0.0
6501,kan,1.0
6502,hard,0.5
6503,mohenjo_daro,0.8333333333
6504,siwalik,0.6666666667
6505,heterotroph,0.3333333333
6506,fog,0.6
6507,bindi,0.75
6508,navdanya,0.0
6509,la_moneda,0.6363636364
6510,rumin,0.0
6511,sea_of_grass,0.3333333333
6512,xine,0.25
6513,meme,0.8181818182
6514,zanskar,1.0
6515,minimum_wage,0.8
6516,church_of_st_paul,1.0
6517,st_paul,0.5161290323
6518,mist,0.6666666667
6519,javadi,1.0
6520,chetti,0.625
6521,candid,0.1666666667
6522,rti_act,1.0
6523,slovak,0.9090909091
6524,monodon,0.5
6525,bhastrika,1.0
6526,marri,0.0
6527,inert,0.0
